serial,UniquePsKey_,PsKey_,TpNum_,TpOrigCSDuid,TpDestCSDuid,TpStartTimeExt,trip_week,weekday,,,TpDateExt,Week,TpDayExt,Mon,Tue,Wed,Thu,Fri,Sat,Sun,WeekDay
7793,8371,2471,1,3519038,3519038,1300,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7794,8371,2471,2,3519038,3520005,1330,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7795,8371,2471,3,3520005,3519038,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7796,8371,2471,4,3519038,3519028,2030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7797,8371,2471,5,3519028,3519038,2200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7798,8373,2474,1,3520005,3520005,1330,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7799,8373,2474,2,3520005,3520005,1830,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7800,8373,2474,3,3520005,3520005,2020,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7801,8380,2481,1,3520005,3520005,815,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7802,8380,2481,2,3520005,3520005,1100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7803,8380,2481,3,3520005,3520005,1915,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7804,8387,2490,1,3524001,3520005,730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7805,8387,2490,2,3520005,3524001,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7806,8392,2495,1,3520005,3520005,820,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7807,8393,2496,1,3520005,3520005,700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7808,8393,2496,2,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7809,8393,2496,3,3520005,3520005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7810,8393,2496,4,3520005,3520005,2030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7811,8394,2498,1,3520005,3520005,625,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7812,8395,2499,1,3520005,3520005,755,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7813,8395,2499,2,3520005,3520005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7814,8397,2501,1,3521010,3520005,615,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7815,8402,2506,1,3520005,3520005,745,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7816,8402,2506,2,3520005,3520005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7817,8402,2506,3,3520005,3520005,1930,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7818,8403,2507,1,3521010,3520005,540,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7819,8403,2507,2,3520005,3521010,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7820,8405,2509,1,3520005,3520005,845,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7821,8405,2509,2,3520005,3520005,1205,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7822,8406,2510,1,3521005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7823,8409,2513,1,3520005,3520005,835,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7824,8411,2515,1,3519036,3519036,715,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7825,8411,2515,2,3519036,3519036,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7826,8411,2515,3,3519036,3519036,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7827,8412,2516,1,3520005,3520005,830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7828,8412,2516,2,3520005,3520005,1730,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7829,8414,2519,1,3525005,3520005,1300,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7830,8418,2525,1,3524002,3521005,725,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7831,8418,2525,2,3521005,3524002,1615,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7832,8418,2525,3,3524002,3524002,1835,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7833,8418,2525,4,3524002,3524002,1855,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7834,8420,2528,1,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7835,8420,2528,2,3520005,3520005,1010,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7836,8420,2528,3,3520005,3520005,1330,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7837,8420,2528,4,3520005,3520005,2015,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7838,8423,2531,1,3520005,3520005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7839,8423,2531,2,3520005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7840,8423,2531,3,3520005,3520005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7841,8424,2533,1,3520005,3520005,730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7842,8424,2533,2,3520005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7843,8424,2533,3,3520005,3520005,1600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7844,8424,2533,4,3520005,3520005,1730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7845,8427,2536,1,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7846,8431,2540,1,3520005,3520005,910,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7847,8433,2542,1,3520005,3520005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7848,8433,2542,2,3520005,3520005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7849,8433,2542,3,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7850,8433,2542,4,3520005,3520005,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7851,8436,2545,1,3520005,3520005,740,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7852,8437,2546,1,3518001,3518013,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7853,8437,2546,2,3518013,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7854,8437,2546,3,3520005,3518001,1715,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7855,8444,2555,1,3519038,3519038,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7856,8445,2556,1,3520005,3520005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7857,8445,2556,2,3520005,3520005,1400,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7858,8445,2556,3,3520005,3520005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7859,8446,2557,1,3520005,3520005,700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7860,8446,2557,2,3520005,3520005,730,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7861,8446,2557,3,3520005,3520005,845,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7862,8446,2557,4,3520005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7863,8446,2557,5,3520005,3520005,1230,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7864,8446,2557,6,3520005,3520005,1250,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7865,8446,2557,7,3520005,3520005,1330,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7866,8446,2557,8,3520005,3520005,1745,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7867,8446,2557,9,3520005,3520005,1925,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7868,8448,2559,1,3520005,3520005,750,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7869,8448,2559,2,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7870,8450,2561,1,3521005,3520005,845,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7871,8450,2561,2,3520005,3521005,1400,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7872,8451,2562,1,3520005,3520005,945,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7873,8451,2562,2,3520005,3520005,1600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7874,8455,2568,1,3519028,3520005,700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7875,8455,2568,2,3520005,3519028,2100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7876,8459,2572,1,3519048,3520005,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7877,8459,2572,2,3520005,3519048,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7878,8461,2574,1,3519028,3520005,2400,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7879,8462,2575,1,3520005,3520005,930,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7880,8463,2576,1,3520005,3520005,840,8,0,,,11/18/2019,8,Mon,0,0,0,0,0,0,0,0
7881,8466,2579,1,3520005,3520005,1400,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7882,8468,2582,1,3520005,3520005,1030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7883,8468,2582,2,3520005,3520005,2130,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7884,8470,2584,1,3520005,3520005,1430,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7885,8470,2584,2,3520005,3520005,1445,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7886,8470,2584,3,3520005,3520005,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7887,8470,2584,4,3520005,3520005,1845,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7888,8470,2584,5,3520005,3520005,2130,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7889,8471,2585,1,3520005,3519028,2000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7890,8472,2586,1,3521005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7891,8472,2586,2,3520005,3521005,1035,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7892,8475,2589,1,3518005,3520005,630,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7893,8475,2589,2,3520005,3518005,2000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7894,8476,2590,1,3521010,3520005,700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7895,8476,2590,2,3520005,3521010,1600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7896,8493,2608,1,3520005,3520005,630,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7897,8493,2608,2,3520005,3520005,830,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7898,8493,2608,3,3520005,3520005,1300,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7899,8494,2609,1,3520005,3520005,830,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7900,8495,2610,1,3519048,3520005,630,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7901,8495,2610,2,3520005,3519048,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7902,8502,2617,1,3518009,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7903,8504,2619,1,3520005,3520005,1235,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7904,8504,2619,2,3520005,3520005,1755,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7905,8505,2620,1,3520005,3520005,815,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7906,8505,2620,2,3520005,3520005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7907,8505,2620,3,3520005,3520005,2030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7908,8505,2620,4,3520005,3520005,2200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7909,8508,2623,1,3520005,3520005,1100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7910,8508,2623,2,3520005,3520005,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7911,8509,2625,1,3520005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7912,8509,2625,2,3520005,3520005,1600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7913,8509,2625,3,3520005,3520005,1915,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7914,8509,2625,4,3520005,3520005,2200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7915,8512,2628,1,3520005,3520005,720,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7916,8514,2630,1,3521005,3521005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7917,8514,2630,2,3521005,3521005,810,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7918,8514,2630,3,3521005,3520005,1100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7919,8514,2630,4,3520005,3521005,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7920,8516,2632,1,3520005,3520005,625,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7921,8518,2636,1,3520005,3520005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7922,8518,2636,2,3520005,3520005,845,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7923,8518,2636,3,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7924,8518,2636,4,3520005,3520005,1430,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7925,8518,2636,5,3520005,3520005,1515,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7926,8518,2636,6,3520005,3520005,1715,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7927,8520,2638,1,3520005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7928,8524,2642,1,3520005,3520005,900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7929,8532,2650,1,3520005,3520005,800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7930,8532,2650,2,3520005,3520005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7931,8532,2650,3,3520005,3520005,1900,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7932,8532,2650,4,3520005,3520005,2200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7933,8536,2655,1,3520005,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7934,8536,2655,2,3520005,3520005,1340,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7935,8536,2655,3,3520005,3520005,1355,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7936,8536,2655,4,3520005,3520005,1815,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7937,8537,2656,1,3520005,3520005,1450,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7938,8539,2658,1,3521005,3520005,620,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7939,8541,2660,1,3524009,3520005,1030,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7940,8541,2660,2,3520005,3524009,2145,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7941,8542,2661,1,3518005,3520005,820,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7942,8542,2661,2,3520005,3518005,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7943,8543,2662,1,3520005,3520005,1100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7944,8543,2662,2,3520005,3520005,1430,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7945,8553,2673,1,3520005,3520005,926,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7946,8554,2674,1,3519028,3519028,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7947,8556,2676,1,3519036,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7948,8556,2676,2,3520005,3520005,1430,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7949,8556,2676,3,3520005,3519036,2100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7950,8561,2681,1,3521010,3520005,640,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7951,8561,2681,2,3520005,3521010,1700,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7952,8561,2681,3,3521010,3521010,1920,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7953,8561,2681,4,3521010,3521010,2130,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7954,8561,2681,5,3521010,3521010,2200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7955,8562,2682,1,3521010,3520005,1200,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7956,8562,2682,2,3520005,3521010,1800,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7957,8563,2683,1,3524001,3520005,1630,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7958,8563,2683,2,3520005,3524001,2100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7959,8564,2684,1,3543042,3520005,754,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7960,8564,2684,2,3520005,3520005,1110,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7961,8564,2684,3,3520005,3520005,1120,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7962,8564,2684,4,3520005,3520005,1140,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7963,8564,2684,5,3520005,3520005,1150,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7964,8564,2684,6,3520005,3520005,1430,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7965,8564,2684,7,3520005,3520005,1520,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7966,8564,2684,8,3520005,3543042,1540,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
7967,8565,2685,1,3520005,3520005,1630,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7968,8567,2687,1,3520005,3520005,1100,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7969,8567,2687,2,3520005,3520005,1500,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7970,8569,2690,1,3521010,3520005,600,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7971,8569,2690,2,3520005,3520005,1000,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7972,8569,2690,3,3520005,3521010,1400,7,1,,,11/12/2019,7,Tue,0,1,0,0,0,0,0,1
7973,8571,2692,1,3543017,3519038,600,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7974,8572,2693,1,3520005,3520005,800,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7975,8572,2693,2,3520005,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7976,8578,2700,1,3520005,3520005,855,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7977,8580,2702,1,3520005,3520005,715,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7978,8580,2702,2,3520005,3520005,1030,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7979,8580,2702,3,3520005,3520005,1806,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7980,8580,2702,4,3520005,3520005,2138,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7981,8581,2703,1,3520005,3520005,850,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7982,8581,2703,2,3520005,3520005,1100,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7983,8581,2703,3,3520005,3520005,1145,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7984,8581,2703,4,3520005,3520005,1400,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7985,8581,2703,5,3520005,3520005,1800,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7986,8581,2703,6,3520005,3520005,1830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7987,8586,2708,1,3520005,3520005,900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7988,8588,2710,1,3520005,3520005,930,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7989,8588,2710,2,3520005,3520005,1040,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7990,8588,2710,3,3520005,3520005,1820,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7991,8590,2713,1,3520005,3520005,800,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7992,8590,2713,2,3520005,3520005,1100,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7993,8590,2713,3,3520005,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7994,8591,2714,1,3520005,3520005,945,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7995,8591,2714,2,3520005,3520005,1330,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7996,8591,2714,3,3520005,3520005,1445,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7997,8592,2715,1,3521005,3521005,820,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7998,8592,2715,2,3521005,3520005,1020,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
7999,8594,2718,1,3519036,3520005,1300,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8000,8595,2719,1,3521005,3520005,715,8,3,,,11/21/2019,8,Thu,0,0,0,3,0,0,0,3
8001,8595,2719,2,3520005,3521005,1700,8,3,,,11/21/2019,8,Thu,0,0,0,3,0,0,0,3
8002,8597,2721,1,3520005,3520005,430,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8003,8597,2721,2,3520005,3520005,900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8004,8597,2721,3,3520005,3520005,1130,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8005,8597,2721,4,3520005,3520005,1400,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8006,8600,2724,1,3521010,3520005,800,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8007,8601,2725,1,3524001,3520005,1000,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8008,8601,2725,2,3520005,3520005,1630,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8009,8601,2725,3,3520005,3524001,2015,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8010,8603,2727,1,3519036,3520005,730,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8011,8603,2727,2,3520005,3519036,1425,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8012,8604,2728,1,3520005,3520005,830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8013,8604,2728,2,3520005,3520005,900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8014,8604,2728,3,3520005,3520005,1300,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8015,8604,2728,4,3520005,3520005,1600,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8016,8604,2728,5,3520005,3520005,1900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8017,8607,2731,1,3521005,3520005,830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8018,8607,2731,2,3520005,3520005,1550,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8019,8607,2731,3,3520005,3520005,1630,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8020,8607,2731,4,3520005,3520005,1800,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8021,8607,2731,5,3520005,3520005,1830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8022,8607,2731,6,3520005,3521005,2030,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8023,8608,2732,1,3518001,3518001,740,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8024,8608,2732,2,3518001,3518001,1600,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8025,8608,2732,3,3518001,3518001,2125,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8026,8609,2733,1,3520005,3520005,900,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8027,8609,2733,2,3520005,3520005,1100,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8028,8609,2733,3,3520005,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8029,8609,2733,4,3520005,3520005,1500,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8030,8612,2736,1,3519048,3520005,1205,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8031,8612,2736,2,3520005,3520005,1500,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8032,8612,2736,3,3520005,3519048,2030,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8033,8613,2738,1,3519036,3520005,2412,7,3,,,11/14/2019,7,Thu,0,0,0,3,0,0,0,3
8034,8614,2739,1,3519028,3519049,630,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8035,8616,2741,1,3520005,3520005,830,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
8036,8616,2741,2,3520005,3520005,1200,7,2,,,11/13/2019,7,Wed,0,0,2,0,0,0,0,2
